customer_id,customer_name,total_trips,total_spent,avg_rating
C00176,"Vritti Sem",10,5082.7,3.86
C00179,"Urvashi Wali",4,690.55,3.48
C00181,"Anika Mohan",4,1749,4.08
C00188,"Brinda Date",11,6039.35,3.87
C00191,"Qarin Behl",4,2217.5,4.5
C00192,"Ishaan Bhattacharyya",4,1971.25,3.78
C00197,"Dalaja Bhasin",6,4446.5,4.25
C00221,"Yoshita Agarwal",5,1764.25,4.46
C00223,"Wishi Sathe",3,1394,3.27
C00224,"Samar Loke",2,1676.5,4.1
C00226,"Jairaj Balakrishnan",3,2127.25,3.87
C00228,"Nikita Chander",8,4557.85,3.75
C00241,"Lakshmi Raju",6,3022,4.2
C00243,"Harish Sarraf",8,4082.1,4.24
C00245,"Falan Singh",5,1908.5,4.48
C00250,"Radha Chaudhari",6,2447.95,4.42
C00252,"Ayush Batra",9,5064.150000000001,4.14
C00255,"Pranit Garde",12,5974,3.59
C00258,"Tripti Kumer",9,3249.25,4.16
C00265,"Anvi Anand",4,1988.2,3.88
C00269,"Balveer More",5,3190,4.42
C00277,"Jasmit Chana",1,440.4,4.7
C00278,"Akshay Lalla",4,2813.5,3.8
C00281,"Urishilla Bakshi",11,4823.55,3.7
C00283,"Chasmum Rege",4,1524.75,3.6
C00291,"Hardik Pillai",3,1414.05,3.73
C00294,"Ansh Bedi",7,2532.5,4.16
C00299,"Kalpit Zachariah",6,3981,3.7
C00306,"Caleb Verma",11,5918.65,3.81
C00307,"Azaan Bhat",11,4514.15,3.88
C00310,"Dominic Date",8,3501.5,4.14
C00312,"Yashasvi Sani",4,1674.3,4.28
C00313,"Tanveer Sani",4,3649,3.78
C00318,"Ekalinga Chand",6,1760.9,4.05
C00321,"Jason Roy",5,2694.8,4.04
C00324,"Mohammed Subramaniam",4,2216.1,3.18
C00331,"Gavin Wali",8,3310.75,3.62
C00334,"Frado Ben",9,2404.35,3.98
C00335,"Chandran Bumb",7,4229.65,4.11
C00337,"Oeshi Mahajan",6,3549.75,3.2
C00340,"Chakradev Kannan",6,3529.15,3.65
C00344,"Parth Dayal",7,3007.3,4.46
C00345,"Xiti Pandya",8,3760.1,3.69
C00346,"Brijesh Sarin",6,3663.3,3.95
C00347,"Faras Munshi",9,4665,4.11
C00358,"Michael Borra",7,3786.8,4.26
C00360,"Diya Dora",6,2461.75,4.27
C00370,"Balveer Kota",3,1470.5,4.23
C00372,"Januja Pradhan",5,2025.2,3.86
C00374,"Charles Natt",4,1888.3,3.82
C00377,"Inaya Mukherjee",5,2572.25,4
C00388,"Wazir Sawhney",5,2088.3,4.12
C00390,"Dayamai Singh",6,3118.75,2.73
C00404,"Bhavini Sodhi",2,1038.5,4.75
C00405,"Upasna Sen",5,2325.9,3.88
C00414,"Rachit Chada",8,3340.05,3.92
C00415,"Ekansh Vora",5,1779,3.9
C00419,"Hemang Natarajan",4,2398.5,3.72
C00424,"Ryan Barman",4,1445,4.25
C00427,"Bhavika Parikh",9,4201.05,3.98
C00431,"Widisha Pillai",9,2889,3.8
C00432,"Fitan Samra",8,5066.25,4.22
C00438,"Anvi Bhandari",7,3290.9,3.77
C00445,"Jeevika Rao",11,4776.2,4.09
C00452,"Gagan Nagarajan",10,3966.6,4.41
C00453,"Dhruv Mannan",6,2326.95,2.97
C00460,"Nirja Rout",8,2186.7,4.04
C00467,"Hiral Venkataraman",6,2558.45,4.27
C00468,"Farhan Krishna",10,5922.05,4.15
C00477,"Nakul Sarraf",6,3175.3999999999996,4
C00484,"Bina Rajagopalan",2,1277.5,4
C00492,"Bhavika Yadav",5,4062.75,3.82
C00495,"Nandini Behl",5,3923.5,4.14
C00496,"Janani Mani",7,4290.75,3.63
C00499,"Kashvi Nori",11,6632.349999999999,4.06
C00503,"Zilmil Shan",6,3088,3.6
C00510,"Charan Srinivasan",10,6257,3.79
C00513,"Omya Doshi",2,1124.1,4
C00518,"Irya Lalla",8,4683.5,4.03
C00519,"Rehaan Koshy",3,1523,4
C00520,"Umang Mishra",13,6624.1,3.79
C00548,"Abeer Lal",4,1929.2,3.75
C00550,"Advay Lal",6,2859.25,4.08
C00554,"Chakrika Pillai",8,2630.5,3.82
C00557,"Tejas Kota",5,5107.75,4.4
C00561,"Jackson Jha",11,5552.15,4.06
C00562,"Gavin Uppal",7,4815.4,3.46
C00575,"Panini Wali",5,2035.8999999999999,4.1
C00577,"Anya Gulati",6,2415,3.38
C00596,"George Wason",5,3742.5,4.08
C00597,"Charan Loyal",10,4894.3,3.25
C00602,"Samarth Ranganathan",6,3117,3.75
C00603,"Ekanta Mandal",9,4381.55,3.99
C00605,"Yochana Tank",8,4476.8,4.24
C00606,"Upasna Nagarajan",7,3704.5,3.39
C00616,"Nitara Devan",6,3456.4999999999995,4.02
C00635,"Mitali Bose",4,2057.2,3.25
C00651,"Harshil Bal",4,1901.9,4.23
C00668,"Pranit Bala",11,5949.7,4.17
C00669,"Shaurya Sarma",9,4903,4.17
C00673,"Ethan Sen",10,4936.2,3.9
C00685,"Samuel Verma",6,2095.6,4.12
C00686,"Vamakshi Chatterjee",4,2211.75,3.98
C00687,"Eiravati Bhavsar",5,2623.25,2.94
C00689,"Ikbal Gala",7,2391,3.64
C00691,"Ganga Sandhu",7,3608.4,3.96
C00702,"Krish Munshi",5,3002.25,4.12
C00705,"Lakshit Rajagopal",6,4745.2,4.05
C00713,"Fitan Balasubramanian",8,3224.35,4.12
C00715,"Bhavya Ganguly",7,3411,4.29
C00717,"Amrita Peri",10,2836.05,4.01
C00722,"Shaurya Panchal",8,4663.95,3.88
C00724,"Samuel Bhargava",5,1768.9,2.98
C00728,"Daniel Malhotra",5,2630.8,3.92
C00730,"Yug Ramaswamy",7,3545.1,3.99
C00752,"Leela Chakraborty",9,4168.299999999999,3.8
C00763,"Charvi Jha",9,4422.85,4.14
C00770,"Elijah Badal",9,4184.95,3.43
C00772,"Darpan Rao",7,3571.5,3.89
C00774,"Fitan Yadav",8,4093.3,3.36
C00775,"Arunima Chacko",8,4056.75,3.38
C00788,"Christopher Tata",3,1318.5,2.6
C00790,"Jack Kari",7,3735.25,4
C00791,"Chaitanya Arora",7,3974,4.21
C00795,"Ekaja Madan",6,3874.25,3.98
C00799,"Barkha Mukhopadhyay",8,2280.7,3.94
C00807,"Oni Swamy",5,2358.5,4.02
C00809,"Zinal Sachar",13,7052.099999999999,3.88
C00810,"Tara Chad",7,3815.75,4.23
C00817,"Nitesh Sengupta",4,1991.6999999999998,3.78
C00818,"Niharika Dara",11,5687.9,3.95
C00819,"Sarthak Seth",5,1731,2.94
C00824,"Chandani Lad",10,5194.4,4.02
C00831,"Sachi Dave",5,1367,3.88
C00834,"Watika Balan",17,7115.1,3.85
C00836,"Anvi Mammen",7,4142.9,3.77
C00844,"Eiravati Kanda",9,5743.15,3.89
C00845,"Dalbir Sodhi",6,2932.2000000000003,4.27
C00846,"Viraj Dutta",6,2499.25,4.18
C00848,"Theodore Rama",3,2481.75,3.63
C00854,"Anmol Vyas",4,1997.3,4.3
C00863,"Udant Gill",4,1464.1,3.95
C00864,"Chaitaly Datta",5,2853,3.56
C00874,"Waida Radhakrishnan",11,5405.5,4.1
C00879,"Keya Dyal",7,5235.900000000001,4.37
C00886,"Mitesh Bhagat",9,5713.5,4.01
C00888,"Ryan Chatterjee",5,1976.25,4.08
C00889,"Onkar Manne",7,3516,4.03
C00894,"Chaitanya Lall",8,3995.25,3.94
C00900,"Warinder Soni",7,3122.4500000000003,4.14
C00902,"Jai Sen",2,728.1,3.95
C00910,"Manbir Chaudhry",5,3136.75,4.18
C00911,"Harrison Mangal",2,939.5,4.4
C00918,"Chavvi Mukhopadhyay",7,4030.25,4.31
C00924,"Dominic Mukhopadhyay",12,5850.75,3.93
C00926,"Oscar Hans",11,5043.75,3.85
C00927,"Dalbir Krish",7,2909.7,4.01
C00943,"Harsh Amble",4,2260.6,3.85
C00950,"Chakrika Lad",4,1984.5,3.65
C00959,"Chaitaly Sheth",5,1907.6000000000001,4.24
C00960,"Upma Bera",6,2176,4.35
C00969,"Nathan Suri",6,4897.25,3.92
C00971,"Netra Sanghvi",11,5901.5,4.21
C00994,"Widisha Issac",5,1934.6,4.16
C00996,"Nimrat Merchant",7,3382.75,3.54
C01001,"Harrison Kunda",6,1303.1,3.9
C01005,"Pooja Dâ€™Alia",6,3385.25,3.97
C01018,"Dipta Arora",6,3719.05,4.33
C01020,"Rachita Kothari",2,713.5,4.1
C01021,"Lekha Dixit",6,2489.5,3.8
C01023,"Warhi Gandhi",6,3351,3.37
C01026,"Neha Keer",9,5340.7,4.27
C01027,"Sachi Sem",8,3964,3.63
C01033,"Udant Sha",5,1933,4.12
C01039,"Raghav Dara",12,7992.450000000001,3.93
C01040,"Tanveer Shankar",7,4763.25,3.19
C01041,"Hamsini Chokshi",10,5872.1,3.87
C01042,"Chakradhar Dasgupta",10,5661.95,4.08
C01046,"Oscar Dave",9,5737.3,4.14
C01050,"Lakshit Sachar",8,4115.5,4.21
C01056,"Agastya Virk",6,1729,3.42
C01058,"Ryan Loke",10,6203.65,3.99
C01066,"Jhalak Hegde",7,3299.8999999999996,3.94
C01070,"Aishani De",5,3236.2,3.9
C01071,"Abdul Narayanan",5,2750.7999999999997,3.24
C01074,"Elijah Nadkarni",4,1798.2,2.95
C01081,"Yagnesh Baral",8,4165.25,3.84
C01082,"Lakshmi Comar",6,2778.5,4.2
C01083,"Barkha Bakshi",2,1010,4.65
C01099,"Baghyawati Sarma",4,2255.25,3.45
C01104,"Abdul Ramesh",3,1246.25,3.7
C01119,"Turvi Sehgal",7,4211.6,4.19
C01124,"Nidhi Kala",10,6274.85,4.29
C01125,"Abha Zacharia",5,2707.25,4
C01128,"Mekhala Patla",4,1652.5,3.12
C01131,"Veda Parmer",10,3557.85,3.97
C01132,"Vinaya Kata",6,2134.8,3.88
C01133,"Kala Kaur",4,3064.9,4.25
C01142,"Ria Gandhi",7,3902.3999999999996,3.3
C01143,"Yoshita Mand",6,4011,3.85
C01155,"Yasti Lalla",10,3104.3,3.87
C01157,"Lekha Deo",6,3421.25,4.3
C01167,"Fiyaz Mander",7,4970.3,3.94
C01171,"Hredhaan Dubey",9,4212.549999999999,3.91
C01185,"Warda Sarna",7,3508.3,3.91
C01186,"Zarna Mangal",7,4759.3,3.93
C01208,"Amruta Goswami",5,2990.15,4.1
C01209,"Wishi Iyengar",8,4791.4,3.82
C01210,"Alka Jhaveri",7,1466.95,3.24
C01211,"Zaid Parekh",10,5589.75,3.8
C01215,"Vritti Goswami",7,3755.9,4.03
C01218,"Vanya Zachariah",5,1867.4,4.12
C01221,"Advik Kade",5,4020.1,4.16
C01222,"Eshana Pathak",7,3190.55,4.2
C01228,"Veer Chaudhry",5,1890.35,3.86
C01233,"Vidhi Mital",11,8882.5,3.96
C01234,"Mitali Chaudhary",4,1186.3,4.15
C01243,"Geetika Sama",10,7023.3,3.91
C01245,"Vedant Murthy",6,3107,4.1
C01250,"Fariq Kade",9,3822.1499999999996,4.12
C01252,"Chatura Bal",6,3810.3,3.4
C01257,"Ayush Banerjee",9,4854.9,3.6
C01258,"Eshana Soni",4,1468.4,3.62
C01262,"Gaurav Sathe",14,6948.8,4.19
C01267,"Qushi Master",9,4410.25,4.11
C01271,"Fariq Sami",12,5152.2,4.14
C01280,"Matthew Aurora",8,5735.25,3.92
C01293,"Rushil Patel",4,2385.9,3.45
C01297,"Aditya Basak",8,3939.4,4.14
C01299,"Yuvraj Dugar",5,2401,3.8
C01300,"Hamsini Bhasin",14,6216.7,3.94
C01308,"Anvi Dyal",3,1433.8,4.3
C01317,"Saksham Chhabra",12,5819.75,3.9
C01333,"Ekta Prabhu",8,3992.8500000000004,4.07
C01336,"Sara Ranganathan",8,4010.8,3.91
C01339,"Tanish Murty",7,1845.75,3.87
C01344,"George Ratta",4,2124,3.72
C01346,"Oscar Sura",5,4874.55,3.3
C01348,"Farhan Bhalla",8,3665.5,3.73
C01354,"Michael Bedi",7,2202.5,3.29
C01360,"Kalpit Deshmukh",5,2273,3.6
C01361,"Vinaya Rana",4,946.5,4.47
C01366,"Arjun Mody",4,746.5,4.05
C01370,"Xavier Divan",7,2601.75,3.64
C01371,"Akshay Oza",8,3382.6,4.22
C01372,"Dalaja Sengupta",7,3657,4.33
C01373,"Garima Kadakia",5,2720.5,3.7
C01383,"Quincy Issac",5,2790.5,4.18
C01389,"Ayushman Mammen",2,887.5,4.1
C01396,"Qushi Dhillon",7,2803.55,4.26
C01413,"Benjamin Rai",12,6768.9,3.22
C01414,"Meera Yadav",5,3703.6,4.54
C01425,"Saksham Sha",4,1550.25,4.05
C01428,"Janani Chada",7,3365.65,3.71
C01431,"Mason Gaba",10,4450.5,4.15
C01432,"Praneel Behl",7,2785.7,4.06
C01435,"Zehaan Arora",11,5907.599999999999,3.96
C01443,"Chandran Chopra",9,4072.1,3.94
C01444,"Neel Mane",9,5258.4,3.78
C01445,"Tamanna Parsa",7,3539.5,4.07
C01451,"Ikbal Wadhwa",6,2975.9,3.07
C01453,"Aashi Vora",6,3109,3.2
C01462,"Yashawini Naik",7,6031.1,3.99
C01467,"Triveni Yadav",9,5066.7,3.99
C01469,"Chandani Mutti",8,3987.95,3.42
C01480,"Vasudha Tella",5,1876.5,3.96
C01487,"Harshil Verma",7,2206.7,3.81
C01491,"Jacob Mahajan",9,4794.9,3.24
C01492,"Anusha Contractor",9,4216.4,3.63
C01504,"Udarsh Dhawan",4,1939.5,3.88
C01506,"Ekta Setty",5,1923.9,3.2
C01507,"Dhruv Soman",5,2115.5,3.7
C01510,"Yashoda Chauhan",7,2623.9,4.43
C01512,"Triya Rattan",5,1828.2,3.9
C01513,"William Kohli",7,4324.5,4.16
C01514,"Vasatika Rajagopalan",10,3349.1,3.42
C01524,"Sanya Hayre",12,7444.55,3.85
C01526,"Hemangini Chakraborty",10,7240.7,3.48
C01529,"Aadi Parmer",6,2873,4.05
C01530,"Azaan Keer",8,4885,3.99
C01536,"Amol Dhawan",9,4914.9,3.62
C01537,"Rajeshri Deshpande",5,2168.95,4.34
C01539,"Pranit Sha",7,3346,3.84
C01555,"Jonathan Tiwari",9,4991.1,3.57
C01556,"Zayyan Deo",5,3789.1,3.68
C01559,"Kala Gill",9,3880,3.92
C01561,"Hemal Chad",2,1072.25,3.75
C01571,"Gunbir Wali",7,5204.25,4.03
C01578,"Hemang Sehgal",6,2777,3.92
C01580,"Arjun Chanda",8,3039.9,4
C01582,"Keya Goyal",8,2569.7,3.91
C01584,"Faqid Setty",6,4253.9,3.42
C01585,"Prisha Naik",10,4756.950000000001,3.57
C01590,"Maya Gokhale",9,3281.35,4.06
C01592,"Tejas Cherian",5,3143,4.36
C01597,"Forum Raman",6,4207.25,3.72
C01607,"Hredhaan Parmer",10,7673.55,3.89
C01610,"Vrinda Ramachandran",9,4053.1,4.11
C01617,"Xavier De",13,5816.6,3.94
C01618,"Chandresh Mohanty",9,3497.55,3.88
C01634,"Baljiwan Gole",10,5116.85,4.01
C01641,"Caleb Bhagat",5,2591.2,3.86
C01645,"Ayush Sundaram",9,3220.85,3.23
C01647,"Eshana Saini",8,2577,4.42
C01649,"Guneet Khalsa",8,6511.4,3.44
C01655,"Jagrati Madan",5,1744.4,3.98
C01657,"Avni Deshpande",7,3445.95,4.03
C01659,"Thomas Merchant",5,2405.4,4.44
C01663,"Yatin Kota",5,3015.75,3.82
C01670,"Chakrika Khare",4,2865.55,4.03
C01672,"Neel Sharaf",7,2990.5,3.36
C01689,"Upma Wali",12,5057.45,3.92
C01694,"Manbir Taneja",8,3685.6,4.38
C01709,"Kala Gour",6,2792.2,3.85
C01717,"Varenya Baria",8,5538.5,3.73
C01724,"Jalsa Rao",10,1997.1,4.03
C01728,"Ojasvi Savant",9,3684.7,4.39
C01732,"Gaurang Ahuja",7,3279.55,4
C01733,"Oeshi Gill",6,2889.5,4.07
C01745,"Madhav Nagarajan",2,568,3.2
C01746,"Ishanvi Gade",6,2045,3.8
C01748,"Chanakya Mann",8,3949.85,4.15
C01750,"Girindra Ganesh",4,1144.5,4.32
C01755,"Nicholas Chaudry",5,1837.2,3.84
C01758,"Jackson Deep",11,5706.75,4.09
C01768,"Upasna Dani",6,3264,4.05
C01774,"Yashasvi Bir",8,5872.95,3.55
C01797,"Vrishti Tank",5,1952.1,3.9
C01800,"Praneel Raja",6,3016.6,3.78
C01806,"Leela Sengupta",6,3328.7,3.77
C01810,"Lopa Sura",5,3675.5,4.14
C01819,"Yash Kota",10,4426.5,4.07
C01821,"Ishwar Nazareth",6,4083.1,3.58
C01823,"Yutika Sama",6,3522,4.23
C01826,"Vrinda Chaudhry",5,2479.5,3.66
C01829,"Saksham Taneja",5,2016,4.08
C01830,"Tanish Mani",8,4015.5,4.06
C01838,"Pranit Bahl",6,2588.1,4.2
C01841,"Darpan Vig",6,1974.8,3.83
C01854,"Dipta Misra",9,4497.6,3.76
C01865,"Arunima Dhillon",4,-127.5,3.97
C01871,"Warinder Mishra",4,2700.5,4.22
C01874,"Vyanjana Sinha",9,3943.4,3.68
C01894,"Bhavna Talwar",2,1206.25,4.15
C01895,"Raagini Jhaveri",8,3582.35,3.21
C01899,"Yuvraj Pingle",6,2670,3.95
C01901,"Ekiya Rao",9,4472.55,3.9
C01910,"Harinakshi Sidhu",7,2790.4,3.69
C01913,"Joshua Tata",4,2284.7,4.15
C01921,"Banjeet Sathe",8,3097.2999999999997,3.99
C01924,"Bhanumati Gole",10,3192.6,4.23
C01926,"Aayush Vora",9,4514.3,4.58
C01930,"Ekiya Dube",6,2273,3.43
C01937,"Gaurav Bail",12,5613.9,3.75
C01943,"Sanaya Rama",3,1331.9,4.03
C01947,"Ubika Kapur",7,1420,3.73
C01952,"Chakrika Batta",5,1710.5,3.94
C01959,"Dipta Sha",7,3387.25,4.01
C01962,"Hitesh Saraf",2,494,4.3
C01972,"Manbir Som",8,5837.45,3.95
C01978,"Bina Bansal",16,8137,3.96
C01981,"Pahal Mutti",6,3090.3,4.2
C01989,"Urmi Edwin",8,4150.7,4.01
C01992,"Vyanjana Chaudhuri",5,3292.5,3.76
C01996,"Devansh Nazareth",8,3130.1,3.76
C02001,"Raksha Shankar",5,2300.3,4.28
C02002,"Hitesh Chaudry",11,6423.05,3.8
C02008,"Abeer Korpal",8,4651.25,3.75
C02014,"Zaitra Pathak",3,1534,3.67
C02020,"Daksha Murthy",12,6547.05,3.88
C02021,"Abhiram Mammen",9,8479.9,3.2
C02039,"Pavani Sabharwal",4,1419,4.05
C02045,"Nicholas Dhawan",4,1809,3.87
C02048,"Naksh Pingle",5,2435.25,4.36
C02064,"Saanvi Mall",7,3754.85,4.04
C02078,"Pratyush Bala",10,7732.5,3.78
C02082,"Charles Jain",9,10372.7,4.27
C02092,"Benjamin Agarwal",8,3659.75,3.99
C02094,"Vasatika Mahajan",5,2634,3.78
C02099,"Rachana Kade",11,5821.400000000001,4.1
C02101,"Anjali Korpal",7,4731,4
C02102,"Harita Kade",9,3371.5,4.43
C02107,"Azaan Saxena",7,2340.45,4.14
C02114,"Janani Bansal",11,6015.7,4.01
C02119,"Joshua Lad",6,4224.5,3.75
C02134,"Gauri Venkatesh",13,4376.75,4.05
C02140,"Dominic Chaudry",8,4995,4.01
C02145,"Harinakshi Bal",8,2619.1000000000004,4.26
C02146,"Reyansh Chokshi",6,3761.7000000000003,4.05
C02148,"Yashodhara Kunda",8,4265.25,4.21
C02151,"Devika Sarin",10,5579.6,3.85
C02181,"Chatresh Mammen",9,3438.85,3.86
C02187,"Nandini Bansal",9,4399.400000000001,3.79
C02189,"Meghana Kamdar",9,4943.8,3.72
C02195,"Nilima Pillai",12,5258.75,3.89
C02196,"Edhitha Mahajan",6,3742.2999999999997,3.43
C02202,"Gauri Hegde",4,2497,3.92
C02209,"Urvi Kaur",7,4125.65,4.14
C02210,"Triya Oak",11,6563.25,3.85
C02222,"Girik Garg",7,3480.4,4.03
C02223,"Azad Suresh",11,5563.95,4.24
C02226,"Ekaraj Sha",5,3223.25,3.56
C02241,"Tanvi Rajagopalan",5,2440,4.04
C02244,"Ekalinga Kalla",7,2806.7,4.34
C02251,"Robert Ranganathan",3,979.5,4
C02263,"Sachi Ben",6,2512.65,3.9
C02269,"Oliver Ganesh",4,2342,3.6
C02270,"Yauvani Chokshi",3,1325.3,3.77
C02275,"Advik Ramachandran",6,3016.85,4.02
C02280,"Zayan Chandran",5,1402.55,4.12
C02284,"Yahvi Arya",2,859.25,3.55
C02289,"Wazir Sawhney",5,2356.75,4.2
C02299,"Warinder Tripathi",8,3458.25,4.14
C02303,"Saksham Magar",2,1568,4.15
C02309,"Michael Gill",4,2288.3,3.9
C02325,"Advik Dada",10,4052.25,3.66
C02339,"Quincy Iyer",6,2253.05,3.18
C02352,"Harish Aggarwal",7,3033.55,3.81
C02360,"Harish Rajan",7,1707,4.33
C02361,"Luke Venkatesh",3,83.5,3.77
C02378,"Ranveer Rama",13,6401.6,3.7
C02379,"Janya Date",5,3835.2,3.92
C02386,"Warda Manne",9,4368.5,4.04
C02390,"Anthony Ramanathan",9,4696.9,3.92
C02396,"Laksh Sathe",8,2991.95,3.7
C02400,"Daksh Char",5,1883.5,3.92
C02405,"Keya Chakraborty",4,2051.5,3.03
C02410,"Pratyush Rajagopalan",7,2216.25,4.03
C02411,"Chanchal Dass",6,3203.5,4.17
C02420,"Januja Garg",4,1995.25,3.68
C02421,"Yuvraj Mital",13,4469.55,4
C02423,"Dhriti Virk",6,3008.5,4.18
C02425,"Chaitanya Khalsa",6,1646,3.85
C02427,"Krish Kalita",6,3545.2,3.92
C02436,"Faras Madan",4,1209.5,4.15
C02443,"Baghyawati Madan",5,3099.75,4.02
C02454,"Dhriti Chana",6,3217.85,4.38
C02458,"Varsha Tank",12,6785.5,4
C02461,"Yash Wable",3,1882.8000000000002,4.5
C02462,"Saumya Ganguly",7,3462,3.69
C02464,"Yoshita Pandit",11,6288.849999999999,4.03
C02478,"Upkaar Singhal",8,4105.5,4.09
C02491,"Warjas Ben",6,3180.5,3.75
C02496,"Ishwar Lall",7,2922.6000000000004,4.21
C02502,"Gavin Behl",5,2213,4.06
C02506,"Januja Mand",10,5615.7,3.96
C02518,"Falan Oza",8,5786.55,3.4
C02538,"Ekta Chacko",10,4301.55,3.85
C02544,"Riya Kannan",9,4686,3.96
C02548,"Tripti Goyal",7,3514.45,3.54
C02561,"Sachi Gade",10,3521.1,3.78
C02563,"Amara Dasgupta",8,4534.3,3.89
C02565,"Lucky Agarwal",9,3383.6,3.83
C02567,"Manan Pandit",13,6275.05,3.72
C02571,"Gauri Dani",12,5311.55,4.25
C02573,"Gaurika Golla",2,1501,4.2
C02575,"Ijaya Chawla",8,3759.65,3.68
C02577,"Aarnav Dixit",5,2141,4.56
C02581,"Joshua Gopal",7,5037.2,3.97
C02592,"Xavier Kade",8,3993.4500000000003,3.7
C02594,"Krishna Bal",8,3741,4.39
C02595,"Kamya Bhagat",7,2435.6,4.23
C02599,"Omaja Doctor",10,3563.35,4.41
C02608,"Krishna Dass",7,1980.6,4.13
C02613,"Panini Hayer",8,3628.5,4.04
C02626,"Bina Edwin",11,6318.25,3.89
C02634,"Luke More",4,2562.6,4.18
C02639,"Aarna Solanki",7,3341,3.87
C02645,"Yashawini Sengupta",7,2403.75,2.66
C02649,"Udant Rama",8,5049.849999999999,4.05
C02651,"Udyati Chopra",3,665,4.4
C02654,"Edhitha Oommen",6,4118.5,4.32
C02657,"Upma Dhingra",5,2284.5,4.02
C02660,"Urvashi Kala",7,2691,3.76
C02661,"Arin Sampath",6,3809.75,4.22
C02662,"Patrick Chacko",6,3651.75,3.98
C02667,"Nitesh Issac",4,1230,3.3
C02673,"Ishaan Ray",7,3168.5,4.31
C02679,"Amol Mittal",4,3635,3.98
C02686,"Bhanumati Chaudhary",7,3547.5,2.99
C02687,"Gaurav Babu",4,2706.3,3.9
C02688,"Hemang Taneja",8,4477.25,3.32
C02693,"Nitara Randhawa",6,3190.9,4.03
C02694,"Udarsh Tripathi",7,3460.25,3.97
C02698,"Kavya Venkataraman",7,4391,3.93
C02699,"Gautami Garde",8,3527.5,3.87
C02704,"Hardik Date",8,4174.25,3.75
C02705,"Manya Lad",9,4697.05,4.01
C02709,"Aryan De",10,6366.5,4.23
C02710,"Rachit Khatri",5,2658.5,4.36
C02711,"Chameli Hari",7,3848.3,3.6
C02720,"Shivansh Saini",7,3097.25,4.39
C02721,"Shravya Dyal",3,543.5,4.13
C02722,"Advaith Gokhale",7,4285.65,3.76
C02727,"Tarak Patla",8,2779.75,3.88
C02729,"Fiyaz Date",4,1960.5,4.53
C02741,"Chaaya Wali",4,3314,3.8
C02742,"Ayushman Contractor",2,1282.8000000000002,4
C02744,"Elijah Kale",8,3747.35,4.18
C02755,"Eta Rajagopal",4,2171.5,3.55
C02767,"Ekantika Sarin",4,2044.5,3.32
C02778,"Chaman Butala",4,2113.5,4.02
C02779,"Samesh Brahmbhatt",11,4765.95,4.03
C02782,"Henry Oak",6,2096,3.78
C02790,"Imaran Khosla",9,3198.7,3.97
C02799,"Wakeeta Venkataraman",3,1698.75,4.03
C02803,"Anya Kara",6,4434,4.2
C02806,"Samar Palan",5,2541.5,3.52
C02815,"Vrinda Kota",4,3299.05,4.12
C02820,"Aarini Sur",3,825,3.47
C02828,"Hritik Mahal",5,1892.3,4.26
C02830,"Garima Raman",5,2240.55,3.96
C02833,"Rachita Sha",6,1895.55,3.8
C02836,"Bimala Gaba",6,2784.35,3.45
C02846,"Yuvraj Raju",3,1289.1,3.93
C02858,"Chasmum Kibe",9,4065.5,3.77
C02859,"Joshua Memon",9,7669,3.83
C02863,"Gauri Chatterjee",10,5866.75,3.86
C02864,"Vasatika Narula",6,4109.9,4.47
C02871,"Zinal Chatterjee",7,5095.35,3.67
C02874,"Charita Ravel",5,2999.5,3.82
C02879,"Vamakshi Srinivasan",9,4621.3,3.91
C02882,"Ucchal Saha",6,3458.2500000000005,3.83
C02883,"Manbir Bala",6,2563.6,3.95
C02885,"Bahadurjit Saxena",6,3693.25,4.45
C02886,"Liam Sidhu",8,2903.5,4.11
C02887,"Aradhana Andra",8,2193.7,3.29
C02891,"Tripti Dey",6,2505.8,3.72
C02894,"Yashica Vora",10,4185.7,4.02
C02903,"Ayushman Ghosh",8,4398.6,3.11
C02905,"Rohan Krishnan",5,2263.75,3.44
C02926,"David Keer",13,7444.5,4.02
C02941,"Dakshesh Bose",7,3335.05,4.14
C02943,"Dipta Palla",8,4509.4,3.94
C02950,"Eiravati Thakur",5,2680.75,4.12
C02952,"Ati Brar",8,5569.25,3.71
C02954,"Jason Pradhan",9,5738.6,3.88
C02960,"Leena Sawhney",5,2670,3.96
C02973,"Advik Dash",4,2714.75,4.05
C02984,"Edhitha Barman",18,8444.7,3.79
C02985,"Darsh Lad",7,4051.7,3.36
C02991,"Barkha Dhar",8,3898,4.05
C02993,"Upma Menon",7,2380.25,4.29
C02999,"Faras Kapur",6,3491.2,3.52
C00016,"Nicholas Prabhakar",4,2735,3.65
C00054,"Unni Bhagat",7,3586.75,3.91
C00087,"Chaitanya Aggarwal",4,1909.7,3.7
C00110,"Aarav Venkatesh",4,1772.25,4.07
C00130,"Edhitha Savant",6,2786.2,4.35
C00183,"Qasim Handa",5,2367,4.16
C00199,"Naksh Khatri",5,2099.5,4.1
C00200,"Naksh Agate",9,5261.5,4.07
C00229,"Triya Dalal",4,2822.75,3.85
C00249,"Wahab Mani",4,2047.75,4.2
C00257,"Vincent Shenoy",5,2160,3.98
C00284,"Chakradev Barad",4,3592,4.3
C00311,"Lakshmi Wali",6,2216.5,3.57
C00326,"Upkaar Sanghvi",4,282.75,3.78
C00355,"Yashvi Hari",8,3133.1499999999996,4.1
C00369,"Frado Thaman",4,1787.5,4.48
